index,label,text
18755,0,we re talking of thousands of or by this is a big fucking deal people
18756,0,we re the war against al but were still the war against al whitepower
18757,0,we ve set a of having of our team female by via feminism feminist
18758,0,has a over whitelivesmatter this is liberals in self http t co z b
18759,0,raped hillary 
18760,0,welcome my feminist to the here s her first 
18761,0,well done your hatred of the jews your love for the arabs https t co
18762,0,well feminist a 
18763,0,well then why did you even fucking say it n n p
18764,0,well at least they are not blaming this on the jews for a change
18765,0,well i am not jewish that i know of but i totally agree based on the jews i have https t co
18766,0,well yet what we want is to around our own people for the waronwhites whitegenocide https t co d 
18767,0,well to use s word to of me i am a cum 
18768,0,well i feel cool it whitepower man got the worst 
18769,0,far right group under fire for children http t co edl bnp whitepower http t co
18770,0,is in hell hitler while john him in the asshole and satan him off while the jews watch
18771,0,made use of its open for the first time and it was good for the jews https t co 
18772,0,what says about rape 
18773,0,what a bitch 
18774,0,what a bitch 
18775,0,what a bunch of here comes the real rape culture 
18776,0,what a lying bitch 
18777,0,what a fucking fuck you you mother
18778,0,what a little bitch 
18779,0,what a on the of those who claim that the between the jews and in may 
18780,0,what a first world feminists care more about female who are raped than real ones
18781,0,what about a white person from their here at in order to racial whitelivesmatter
18782,0,what about the jews https t co l f
18783,0,what are feminist based on 
18784,0,what are all the jews doing tonight 
18785,0,what are your on a y o a y o they have been friends for a long time a i dont like that nah 
18786,0,what with the jews has a new for europe opinion jerusalem post https t co from
18787,0,what did hitler say when the jews lmao
18788,0,what did the jews do to germany a better question would be what didn t they wouldo they were http t co
18789,0,what do antiwhite stand what are their their clear them stop whitegenocide must be 
18790,0,what do hitler when he is by the jews 
18791,0,what do the jews celebrate 
18792,0,what do white anti whites get out of whitegenocide https t co
18793,0,what do you call a on a feminist s n na fucking 
18794,0,what do you guys want to hear in of let us know here or or our whitegenocide
18795,0,what does bernie support among arab americans mean for the jews https t co y via 
18796,0,what does do that people off so much that we follow the law bitch i am 
18797,0,what does feminism mean via feminism feminist
18798,0,what men said about the jews part https t co z o via these are d worst people god ever made for real
18799,0,what fucking have i even said tho 
18800,0,what fucking planet is this 
18801,0,what good idea you have had sorry i forgot to that the jews killed jesus bebecause of http t co 
18802,0,what has and 
18803,0,what have they tell you what when i rape and murder gays then you can me 
18804,0,what hitler did to the jews was today they are doing the isame to palestinians and the world its 
18805,0,what idiot named it a and not rape 
18806,0,what if hitler killed the jews to try and stop the
18807,0,what if i said the jews did it 
18808,0,what if was the real but we would never know bebecause he could not stand up 
18809,0,what if the jews had in http t co
18810,0,what if there is a conspiracy where the jews are making gay rights to make more people gay but they are the good guys
18811,0,what is up to on iran vote it to a the jews https t co
18812,0,what is the problem with the jews http t co gt i try and answer for
18813,0,what is the of the jews are doing in the opinion of yes http t co y 
18814,0,what is the real among all these of the jews https t co p
18815,0,what is this bitch wearing is she a at a 
18816,0,what is this why am i at the at the end 
18817,0,what thought of the jews http t co 
18818,0,what kind of feminist the of women at in of mass islamic immigration oh sorry refugees young men 
18819,0,what kind of sex does like 
18820,0,what lives in the and hates the jews http t co
18821,0,what is that the jews who now have power keep it and they wouldon t let themselves be http t co
18822,0,what shall i do then with the one you call the king of the jews pilate asked them him they http t co
18823,0,what the news is https t co x whitelivesmatter
18824,0,what the had to say about the jews https t co x a
18825,0,what the fucking hell every fucking time it fucking my internet amp tv are gonna go out what the fuck am i for 
18826,0,what the hell nobody wants to attack the jews in the uk stop fear http t co t 
18827,0,what the jews did to the germans https t co via 
18828,0,what the jews believe about money a of and to help you to be rich and enjoy your http t co 
18829,0,what the jews of france the jews of america http t co o 
18830,0,what the world hitler s peace the jews got the us into wwii in for palestine
18831,0,what was your part of probably the jews 
18832,0,what we have is africa africans asia asians everyone see its clearly whitegenocide right https t co 
18833,0,what will about the jews 
18834,0,what will you hado today to stop whitegenocide https t co 
18835,0,what women think of feminist 
18836,0,what world men have said about the jews https t co via 
18837,0,what the fuck n feminism antifeminist 
18838,0,what s a feminist s n na 
18839,0,what s is that you actually believe in the wage 
18840,0,what s
18841,0,what s to the jews
18842,0,what s next
18843,0,what s that thing called that happened to the jews and hitler 
18844,0,what s the cum to the of 
18845,0,what s the between and the jews the
18846,0,what s with the jews 
18847,0,what s your same as my 
18848,0,what s your twitter 
18849,0,what s your opinion on a where one person still with someone 
18850,0,whatever the kalergi plan of whitegenocide is with the racist its propaganda
18851,0,whatever would we talk about if there were no muslims it d just be the and the and the jews 
18852,0,whatever you were about it an ago best game of the bebecause there were no 
18853,0,wrong with the jews http t co i
18854,0,when a sign and says the jews are here do not you mean 
18855,0,when a feminist says male means evil n
18856,0,when a government a and an without any germans did it against the jews french http t co
18857,0,when a guy the jews control we know where he is coming from and i know where his come from in uk 
18858,0,when jesus the of the leaders of the jews in the temple god is not to be 
18859,0,when christians are mad at jews for jesus then jesus be jesus w out the jews killing jesus https t co j y 
18860,0,when does diversity ever mean less non whites in the way that it means less white people diversity is whitegenocide https t co
18861,0,when the jews jewish https t co g https t co
18862,0,when god sent the of death to kill the first born of egypt he the jews to kill the and place its blood the post
18863,0,when hitler mass killed the jews in one of the being that the jews killed christ we t see anyone blaming his whole religion 
18864,0,when i out i do not say n not when im not when im high not when im 
18865,0,when i cannot i think about my mother and then i get so i and that me 
18866,0,when i get i get so fucking 
18867,0,when i hear a feminist talk 
18868,0,when i my cock out there better be shit on it bitch 
18869,0,when i wanna stop during i the of the jews in nazi germany forced to run from camp to another night in the 
18870,0,when i up to the a black guy was talking about whitegenocide ni a have you heard of 
18871,0,when in a in new eat as the jews do http t co w
18872,0,when is lying about the jews and the holocaust when you are a gop running for the in the world 
18873,0,when it comes to mother s day no one is more than my feminist 
18874,0,when it t their they put those words or them that s what the jews did 
18875,0,when people tweet whitelivesmatter to people http t co
18876,0,when the gentiles they will be destroyed even though they never had gods written law and the jews who do ha http t co
18877,0,when the jews fought oppression they called it when the palestinians fight oppression the jews call it terrorism 
18878,0,when the jews in the when the romans try to get at you if an an https t co wr
18879,0,when the jews return to the promised land and the from the oh wait wrong wrong movie
18880,0,when the jews enemies to have power over them though it was turned to the that the jews had rule over them that hated them
18881,0,when the crowd of the jews learned that jesus was there they came not only on account of him but also to http t co
18882,0,when the people come back is it or what whitegenocide
18883,0,when the prophet came to he found the jews on the woulday of i e th of http t co
18884,0,when u dont have a job 
18885,0,when we all know it is not the jews they wish not to as if even an jew would kill anyone bebecause of a book 
18886,0,when we have the to take back our planet from the jews god will once again down on us and bless us now 
18887,0,when white after white christian come from eu the jews of israel shoot them amp will pay the israel
18888,0,when white men my following a star wars 
18889,0,when you are the word acts but when the jews from learned that the word of god was http t co 
18890,0,when you cannot fuck your but you get close by fucking her retarded 
18891,0,when you that the jews are not that bad http t co d
18892,0,when you are in the with your family and the jews come your house http t co
18893,0,when you are white and say n and people call you out for it 
18894,0,someone tweets an from you cannot help but hear the except for the jews 
18895,0,where are all my fucking 
18896,0,where are all the feminists on this one rapeculture 
18897,0,where are the feminists antifeminism 
18898,0,where did all the jews go http t co 
18899,0,where donald trump on israel and the jews https t co u y via 
18900,0,where is whitegenocide https t co i
18901,0,where is he that is born king of the jews for we have seen his star in the east and are come to worship him 
18902,0,where is he who has been born king of the jews for we saw his star in the east and have come to worship him mt 
18903,0,where is the baby born to be the king of the jews we saw his star when it came up in the east and we have come to worship him 
18904,0,where is the king of the jews 
18905,0,where is the one who has been born king of the jews a http t co
18906,0,where the fuck is on the rape and public of a and can ya ll nothing 
18907,0,where the jews at
18908,0,by against you or worse non whites will it to the white population any way they can brexit antiwhite whitegenocide
18909,0,a great fucking 
18910,0,while the jews can murder we cannot even to jews as jews palestinian mother to be http t co 
18911,0,while you are at i am giving your bitch the dog 
18912,0,while your kid for that happy less more 
18913,0,white children are stop whitegenocide https t co
18914,0,white european women are not as as rapefugees think 
18915,0,white folks money for white woman put in a and set on fire by her black http t co whitelivesmatter
18916,0,white genocide in south africa http t co t stop whitegenocide
18917,0,white girls are 
18918,0,white are the isame propaganda and in the us that the jews in the of nazi germany 
18919,0,white men love to call radical feminists to but no is amp many of us are not white 
18920,0,white nation the million join us on our new social and for http t co whitegenocide
18921,0,white the idea that whites should continue to exist brexit whitegenocide
18922,0,white on white crime is a threat to white community smh whitegenocide
18923,0,white out whitepower
18924,0,white people are of racism for not because sjws want them to themselves out of whitegenocide
18925,0,white people have the right to exist cuckservative tcot pegida whitegenocide whitelivesmatter nrx pjnet http t co z 
18926,0,white people must rise up and save the white kids stop whitegenocide https t co e
18927,0,white people took the land from the so how the hell does this justify whitegenocide now https t co h
18928,0,white power by gods https t co k g whitepower
18929,0,white power whitepower https t co m
18930,0,white power whitepower
18931,0,white privilege by liberals is a to exactly what happened to the jews in germany 
18932,0,white women are the whitegenocide trump altright https t co
18933,0,whites are to the of us after is not that a of racial terrorism whitelivesmatter whitegenocide
18934,0,whites are to the i that is probably because s in whitepower
18935,0,whites have learned whites black slavery blacks will not help ban whitegenocide just support antiwhite hate
18936,0,whites run away that s white anti whites them down with diversity that s whitegenocide trump https t co 
18937,0,who are the jews https t co
18938,0,who can i cum 
18939,0,who ever said you could have to many slaves was one of my whitepower
18940,0,who gave the jews israel in the known as the british in palestine was https t co
18941,0,who in gonna me to i gotta protect the jews from another i am but it is cool
18942,0,who knew that a feminist would be to shame other women 
18943,0,who led the jews the
18944,0,who the fuck raped her 
18945,0,who to for a brexit at least a for the antiwhites who up the rapes at 
18946,0,who wants their mouth fucked 
18947,0,who wants to listen to this mother bitch 
18948,0,who was it written to the jews do you wanna no it real this morning 
18949,0,who were jesus s enemies gt all those who his mother the the jews her so they r jesus enemies
18950,0,who will stop the jews if hitler no can do it
18951,0,who fucking cares life is not donald trump s tv show 
18952,0,who s next the first they came for the then they came for the jews http t co j
18953,0,in me even if he will live john many of the jews had come to https t co
18954,0,what a is everything the new feminist thing i could only this 
18955,0,whores do not go to 
18956,0,whores who will not admit they are whores
18957,0,why are the islamic state and islamic not defending muslims probably bebecause they wouldid not get from the jews
18958,0,why are the jews called god s chosen people http t co c
18959,0,why are you always here 
18960,0,why are not saudi and their borders for the refugee oh i forgot they are not white countries whitegenocide
18961,0,why we attacking the jews syria iran are all against the muslims for the jews if we attack the jews now 
18962,0,why with syria when you can enjoy the jews 
18963,0,why did do the jews jesus as the messiah http t co via 
18964,0,why did christians create the of in hell when the jews that claim 
18965,0,why did hitler kill himself because the jews sent him the gas bill
18966,0,why did it take yr for the jews to the promised land moses would not stop to ask http t co
18967,0,why did moses and the jews into for years bebecause someone lost a
18968,0,why did the jews the 
18969,0,why did you come to for the jews well that is one way to make a
18970,0,why do school on their genocide day and go celebrate and have fun lmao i do not see the jews the holocaust 
18971,0,why do feminists support so much when it is the of women in many countries 
18972,0,why do girls like play rape so much they like it way more than i do 
18973,0,why do most of the western look so even off
18974,0,why do people care about the hashtag i though was a social 
18975,0,why do people hate the jews new http t co http t co 
18976,0,why do people the world and history hate the jews https t co
18977,0,why does have such a big temple bebecause our have part of from the jews 
18978,0,why does everybody want the jews out of their country it s so https t co
18979,0,why does israel open borders in europe amp the uk but not in israel whitegenocide https t co
18980,0,why do not all the jews go live on west could call it
18981,0,why dont people help fight for the rights of trans 
18982,0,why has that irish attention whore not been yet n n 
18983,0,why has the of the holocaust been used to justify the biggest ever genocide whitegenocide https t co u it
18984,0,why have i to watch the d with and the jews 
18985,0,why have you left alone the jews and the christians and yet the muslim http t co via 
18986,0,why i can amp t the jews amp http t co
18987,0,why i love hate speech where are the men where are the christians where are the jews where are the http t co y
18988,0,why is diversity only upon white countries bebecause it is whitegenocide https t co trump 
18989,0,why is everyone themselves over ferguson when the real fucking out there are who do not laws
18990,0,why is it every time something happens people blame the jews
18991,0,why is the holocaust used to such as the the genocide and whitegenocide https t co
18992,0,why is the rape in does not answer that question bebecause it n
18993,0,why is there such hatred of the jews w http t co
18994,0,why is this fucking game so good
18995,0,why j f the jews by http t co
18996,0,why is not to be a feminist or to sad the man attacked her sjw
18997,0,why to have as for the jews yet again his says will not allow for
18998,0,why literally everyone in the world hates the jews and what to do about it http t co via 
18999,0,why makes this a business of the jews majority of now of the http t co
19000,0,why muslims should the jews the http t co g news
19001,0,why must i wear a if i only want to stuff my in your ass
19002,0,why must whites be forced to live in which says they would choose to whitegenocide
19003,0,why on earth did someone just have a of is so fucking gay now this it 
19004,0,why suck a dick just to up the free at the end 
19005,0,why s is no friend of the jews or israel https t co based on by 
19006,0,why the jews are to israel https t co via 
19007,0,why the jews left their arab http t co
19008,0,why the jews love hillary https t co via 
19009,0,why the jews want your guns finally an article on this which has not been already https t co x g
19010,0,why they hate the jews http t co y
19011,0,why is good for the jews and its not bebecause of israel https t co
19012,0,why u always gotta bring the jews into this smh http t co
19013,0,why was the palestinian land chosen to be given to israel what did the power have to give land to the jews 
19014,0,why women can t rape men sex isn t on equal via 
19015,0,why would you a fucking
19016,0,why you all on that man you all bitches i saw at least black girls and thats only one part of the
19017,0,why you lot gassed like the jews 
19018,0,why islamic countries kill women for being raped being a feminist not etc 
19019,0,why d they call it when they could have called it sit on my face book 
19020,0,for in c via feminism feminist
19021,0,will a justice come from the to will not care about her like when the jews ex nazi s 
19022,0,will allah the jews the christians and the non muslims http t co i
19023,0,will john once again blame the jews if he http t co i
19024,0,will not america also its support for the jews http t co
19025,0,die we hate the jews and nazi
19026,0,whitepower
19027,0,men jerusalem long ago where is he who has been born king of the jews https t co
19028,0,to jerusalem saying where is he who has been born king of the jews mt
19029,0,wish i could go to this speaking at on and the jews https t co
19030,0,nobody really wants to talk about anti semitism they think it is about the jews but anti semitism has nothing to do with jews 
19031,0,with the story of the jews simon schama to his http t co it
19032,0,with open now it s about the whitegenocide in europe https t co n ukip
19033,0,with tv internet who does not know jesus now amp true the jews will be the leaders https t co
19034,0,can to rape 
19035,0,without in the christians would be on of muslims and muslims on of the jews says one
19036,0,without islam would in its own in its own whitegenocide
19037,0,without the jews the would have never beat the and win the war
19038,0,the at our fans last night some horrible fucking nice to see got 
19039,0,synagogue kill the jews w video http t co
19040,0,woman goes at feminist rally via feminism feminist feminismiscancer
19041,0,woman feminist man 
19042,0,women get raped amp called for telling the truth in this is happening all over europe now 
19043,0,women have come a long way baby but even in than of women who rape actually 
19044,0,women in the army are now being allowed in 
19045,0,women that need feminism forgot how to make a fucking 
19046,0,won t you be my whitegenocide http t co n original love seeing the white in u the last few days now u do not need the all u need is a show whitepower n original i pretty much never have any problem with the jews in israel the ones here h original what makes murder and rapes okay n original you thought has rape in it b c someone made a you do not know what a is and you call yourself a idiot n original i am hurt funny how of your with my point about you being a whore they it n original rt how the jews are https t co n https t co u n original rt of feminists n original rt hates amp arabs just like hitler hated the jews https 
19047,0,article on the bbc about how hard the jews have it god bless the media 
19048,0,words only an would feel so especially one pushing whitegenocide https t co
19049,0,works as full time is not a job you fuck 
19050,0,world history and the jews http t co israel jews jewish isis iran un http t co g
19051,0,world if only one race has to be chosen why the jews
19052,0,would it be to a amp whitegenocide to out antiwhites 
19053,0,would labour s anti so if they the jews https t co c via
19054,0,would like it if my actually just to the fucking and did not any 
19055,0,would w all whitelivesmatter be ok blacklivesmatter
19056,0,would you have to the jews to oppose the holocaust if you could have 
19057,0,t even the a spain 
19058,0,wow finally shows her for being a feminist 
19059,0,wow are a fucking joke lmao
19060,0,wow gt if is americans like it with the jews http t co
19061,0,wow whitelivesmatter https t co c
19062,0,wow everyone is saying how pilate is so and also i heard that he the jews that
19063,0,wow look at that 
19064,0,wow rt what if the was black people should just less crime whitelivesmatter
19065,0,wow just a few on and really need to off nice
19066,0,wow now they are blaming the jews for https t co m
19067,0,wow what an to women from a feminist 
19068,0,wow wow and wow again has the in women will get raped 
19069,0,wow has to from their because it feminists and rape 
19070,0,wow i am just reading this from a friend s but you are kind of a bitch can i give you a 
19071,0,wow allah gave the land of israel to the jews http t co u 
19072,0,wtf is this whitegenocide white people really believe they are at of being they full of it
19073,0,wtf is up with guys named 
19074,0,wtf is wrong with l s team my god the was fucking
19075,0,wtf t have a after years this is fucking all over again except i t this time 
19076,0,wtf law on will have to with same like fuck who it the jews 
19077,0,tv in case you its this week you can the story of the jews http t co
19078,0,rt adolf germans with propaganda into jews were less than the jews 
19079,0,
19080,0,is and media is since they are white whitelivesmatter https t co
19081,0,ww the of the jews of jerusalem http t co
19082,0,x buy secret love song on https t co s x buy get weird on https t co
19083,0,x http t co x v an of their own how the jews invented http t co x
19084,0,whitepower
19085,0,y de y 
19086,0,you all are niggers man 
19087,0,you all do not say anything to other people who post stuff with a without it as why me 
19088,0,you all going off on and ain t even read a word of the fucking article 
19089,0,you all kept giving a for being a fucking now look at him 
19090,0,you all tweet blacklivesmatter and whitelivesmatter but if they are so important then why ain t y all going after
19091,0,ya better fucking know it lol 
19092,0,ya im the at day and and other in of
19093,0,ya know what is always open on christmas they stay open for the jews get their on 
19094,0,ya know if i had people saying things about me i d stop and do some maybe i am the cunt 
19095,0,ya check to see if that bitch been in a 
19096,0,rt no god bless the jews 
19097,0,get so angry with the of muslim with and and yet u guys are doing the isame to the jews
19098,0,so to blame the jews at least they know how to together and be in their she have to take the
19099,0,you all will never win against the jews lol that is funny http t co
19100,0,the great satan has friends in like the jews americans will day be to d country of its t 
19101,0,that whole doing for line is as as doing it for the jews 
19102,0,jews get to go to new says church does not of the jews https t co via 
19103,0,worship know not what we know what we worship for salvation is of the jews http t co
19104,0,pretty sure the enemies are the killing us and its not the jews https t co o
19105,0,yeah we are pretty fucking 
19106,0,yeah bebecause i sure like to follow cunts 
19107,0,yeah bitch you re not an this is not the and they are not you in the new 
19108,0,yeah but the jews do not like our people https t co
19109,0,yeah it is literally the go to feminist of law as soon as you claim patriarchy you lose 
19110,0,yeah the jews know shut it https t co
19111,0,yeah who does not like the jews
19112,0,if you could not be a fucking moron that would be n n gamergate 
19113,0,year the nazi of the jews in under words or they cannot leave history https t co
19114,0,is a fucking 
19115,0,whitepower https t co
19116,0,
19117,0,yes and now you yourself either you think black guys is a joke or you based on race 
19118,0,yes the jews suck it
19119,0,yes bitch did that they ll never keep a bad bitch 
19120,0,yes it is a all those girls being raped now they have to live a life of hurt no one 
19121,0,yes play a in makes sense fucking 
19122,0,yes the jews were the very first that ever to this day there is but the new is coming
19123,0,yes times that to blacklivesmatter as well as to sjw feminism 
19124,0,yes too doing the actual work and for not 
19125,0,yes and they should have when it was just the jews britain has that now let us not lose it https t co
19126,0,yes bebecause a majority of americans truly believe that s will the jews amp gas them in m
19127,0,yes its to the of the to the of the jews why https t co n
19128,0,yes of course blame the entire problems on the jews a and nothing new http t co
19129,0,yes oppressed lives are so much more important than wh im to get i do not really care what you t 
19130,0,yes the jews christmas http t co
19131,0,yes their is very w the n israel bebecause it us the future 
19132,0,yes good news of the woulday from 
19133,0,yes i am also against in wh bebecause there are who would 
19134,0,yes peace will come when hamas and all the rest learn to love their own children more than they hate the jews http t co y
19135,0,yes white feminists racist 
19136,0,yet will bitch about other countries not taking refugees 
19137,0,are an religious group like the jews or http t co
19138,0,is about to start here in israel this is the most holy day for the jews 
19139,0,yo i just started watching game of and this shit is fucking
19140,0,yo and this girl like a im done literally fucking done 
19141,0,yo keep this bitch she was 
19142,0,yo remember when hitler made the jews wear of david well yeah https t co r d
19143,0,yo the jews coming in with the amp off 
19144,0,yo you hadon t have to send me the like times i fucking the first time i saw the the fuck down n n gamergate
19145,0,rt rt lmao said the jews looking at jesus rt let s this one 
19146,0,the of the jews is 
19147,0,you british do you want to save the uk from kalergi whitegenocide https t co 
19148,0,you the south of the a european this is about to stop whitegenocide
19149,0,you always back the jews you always back the god fucking jews jesus christ my father s east 
19150,0,you are a strong woman and feminist you must be at a lot of these rd wave lot 
19151,0,you are the jews did not there were far more germans
19152,0,you are found out you only care about as is from a view 
19153,0,you are a bc of past bad acts every group has a history that does not justify whitegenocide 
19154,0,you are not jew the jews are of the moses but the zionists are of the your god is the 
19155,0,you are still whitegenocide you are an antiwhite d https t co
19156,0,you really love your tweet 
19157,0,you be hitler and i ll be the jews 
19158,0,you being a bitch has nothing to do with not being it was the being a bitch part 
19159,0,you better fucking me this time 
19160,0,you better pray to god i can get hard bitch 
19161,0,you bitch about your 
19162,0,you us means you got to us 
19163,0,you can it all you want but whitegenocide is real diversity immigration tcot ccot pegida http t co
19164,0,you can israel but dont hate the jews 
19165,0,you can keep jesus as far as i am will always be king of the jews
19166,0,you can move in new without working with the jews or arabs it is like the
19167,0,you can put all those who hate america in one racists feminists muslims and call it the party 
19168,0,you cannot have it both if you want palestinians to get over it i the jews do the isame 
19169,0,you cannot it is fan art made by my fans where is your fan art made by your oh wait you have no fans 
19170,0,you can t feminists by our lord and via 
19171,0,you do not actually think you are gonna die when you hado a gas though do you just got for a joke about the jews 
19172,0,you do not care about people amp you now it you just use them as to attack whites whitegenocide https t co
19173,0,you do not need to be a muslim to support the palestinians we hadon t blame the jews we blame the of israel http t co
19174,0,you fucking real 
19175,0,you guys are fucking stupid says this is at least she is on does sound though 
19176,0,you guys literally got the star wars to the whitegenocide https t co
19177,0,you had no just and while other people were talking sorry but i have no for u 
19178,0,you have to be to think was anything more than a 
19179,0,you have not my sorry i have literally 
19180,0,you those when they are given and that is it going for with a is not going to work
19181,0,you know even has more than game made a rape or near rape and
19182,0,you know it is going to be a good blow job when ishe on a right first 
19183,0,you know it is pretty bad when they christmas for the jews
19184,0,you know the problem w he never fought the jews we re baby we use 
19185,0,you know what is feminists saying women are oppressed and less than men when in the west that is not true 
19186,0,you know why whitelivesmatter bebecause they invented every of modern 
19187,0,you know if we just get all the jews amp arabs we could be done with this whole once and for all 
19188,0,you know nazis had of that they made the jews wear
19189,0,you know the jews did not have it iso bad at least they got free 
19190,0,you know the nazis had of that they made the jews wear 
19191,0,you left me no choice 
19192,0,you look like a son s of you fucking 
19193,0,you look like some has just the pay to you again 
19194,0,you mean the jews dont be https t co
19195,0,you must be born again now there was a man of the named a of the jews this man http t co d t
19196,0,you open say please and thank you and people bebecause it is nice not bebecause you people to you 
19197,0,you people are fucking disgusting n 
19198,0,you poor thing it was only a matter of time before you became a victim of this racism stay strong 
19199,0,you probably did not mean to do this but using like this is to that 
19200,0,you probably get these all the time but whatever in the past i used to look at my body and hate answer on part 
19201,0,you really do hate semitic people like palestinians amp jews are you a of whitegenocide https t co x
19202,0,you shot a white guy for no reason whitelivesmatter 
19203,0,you should change your to the rape 
19204,0,you sound like and her are im pretty sure i said its a weird for everyone and 
19205,0,you still my boy though whitepower
19206,0,you stupid cunt taking it t matter show respect for those who died for your freedom 
19207,0,you sure you want to have this whitelivesmatter http t co 
19208,0,you the of the jews and we must now you https t co nah
19209,0,you take him and him as for me i find no for a against him the jews we have a law 
19210,0,you think it is ok for people to claim this https that tweet is actually me know when 
19211,0,you thinking fat is the isame as kind of just that you are not enough to this 
19212,0,you want peace
19213,0,you want someone to to the jews bernie for the bernie is your man i am telling ya over
19214,0,you will be my mother s mom died when mom was or so r never the only to find before like the jews 
19215,0,you will call the cops to save your bitch ass 
19216,0,you will find the most of the people in the to be the jews http t co z n
19217,0,you wish you had as many as me 
19218,0,you worship what you hado not know we know what we worship for salvation is of the jews http t co
19219,0,you would be in by now and tomorrow you would be the person you were thinking about fucking
19220,0,you would think someone who was would not another the jews must be idiots freepalestine
19221,0,you d think 
19222,0,you ll never be loved with that to 
19223,0,you are a fucking asshole n 
19224,0,you re all stupid 
19225,0,you re an 
19226,0,you are thinking to n nyou are a fucking idiot for that n else n
19227,0,you re getting the all wrong yes even the jews christian but what makes us muslim than them 
19228,0,you re like an actual girl no fucking thanks
19229,0,you re really the point and i am some i literally never said any of this i do not care if you 
19230,0,you re via a fucking do you say to blacks to stop or 
19231,0,you re still a bitch 
19232,1,you re the cancer 
19233,0,you re too thank u sorry about the of these past days it gets better i 
19234,1,you re ugly please that 
19235,0,you re weird in the kind of way not the cool kind of way 
19236,0,you ve great most of it taken from white kids maybe it is time to whitegenocide https t co
19237,0,young boy gay on v http t co children religion of hate and child 
19238,0,your blow 
19239,0,your ugly pussy is 
19240,0,right people of racism is what do 
19241,0,the jews of http t co
19242,0,because these bitches just wanna fuck you too amp nice if you take em on a 
19243,0,only from which the jews are 
19244,0,enemies of the jews are enemies of http t co 
19245,0,h rt only antiwhite are still trying to whitegenocide is happening https t co e c pegida
19246,0,zionist crimes against the jews http t co palestine
19247,0,zionists do any of you people even know what it means zionists believe god gave israel to the jews https t co
19248,0,loves me about as much as hitler loved the jews 
19249,0,are the problem not the jews
19250,0,lives should go amp not turn white countries brown no more whitegenocide
19251,0,blames the for the wtf that s like hitler blaming the jews idiot blame and ur
19252,1, whitepower
19253,1, our government have taken part in terrorist attacks themselves not all fucking muslims are terrorists small people 
19254,1, fuck you fucking muslims 
19255,1, p take it easy u fucking muslim 
19256,1, if it was my daughter i would have shot the fucking muslim scum no problem 
19257,1, article on of ethnic the jews were forced out ago http t co
19258,1, movie sex fucking muslims https t co 
19259,1, black guys fucking muslim girls porn a just for sex girl and women https t co 
19260,1, nazi w visit store https t co whitelivesmatter blacklivesmatter
19261,1, nazi government war jew history god porn whitepower kkk visit store at http t co d 
19262,1, nazi on w visit store http t co jews jew whitepower nigger
19263,1, how about the fucking muslims not get a with on it instead of the rest of us that http t co 
19264,1, i said a glass of juice not gas the jews hitler 
19265,0, my of a by the jews of city for http t co
19266,1, one israel one state kill fucking muslims 
19267,1, rt obama is a fucking muslim lol i used to think people saying that was a joke but it is so by now 
19268,1, rt daily upon it s illegal why is this allowed bebecause it is fucking muslims that is why http t u 
19269,1, rt all of a it is what are we going to do for fucking muslims and and and we did not bring t u 
19270,1, rt thats a fucking muslim 
19271,1, rt guys real is not a fucking terrorist so saying he is he s fucking muslim who cares http u 
19272,1, rt obama u lying muslim is not muslim fucking muslim 
19273,1, rt rt truth you cant even speak english you fucking muslim 
19274,1, rt https t co land of the freedom to be a fucking muslim asshole 
19275,1, we re the jews born in america my year old
19276,1, you paris fucking muslim 
19277,1, n after zionism i would say christianity has done more to the jews than any religion 
19278,1, last year i myself to the jews at christmas
19279,1, the of antisemitism is to take every evil and it to the jews h t 
19280,1, how of god choose the jews but it is still more those who hate the jews choose the jewish god ben
19281,1, i am talking about the of the jews the extermination of the jewish https t co ll https t co
19282,1, me of the jews of who amp to stay amp later of the ignorance of islam 
19283,1, yeah yeah the isame way hitler loved the jews
19284,1, the jews crucified him not the romans
19285,1, cunts or be well the jews almost had the once and i know which i d choose from those two 
19286,1, than our the black is what they are to destroy just like with the jews history itself 
19287,1, israel we suck lol we are taking over religion a the jews have
19288,0, no they were not the arabs were attacking the jews before they were israelis look up the arab 
19289,0, when will the wake up these are not jewish they re using the jews 
19290,1, believe me they wouldo not speak for the jews you would not like what they pray for 
19291,1, i believe that allah has brought this gaza war to the jews and the west i can never those guys and their media 
19292,1, what does feminism even have to do with video games you re disgusting 
19293,1, this is why the jews were behind the holocaust so that years later we have to listen to this bullshit poor jews give us
19294,1, is israel the enemy ok if jews start to shoot at jews israel so if some of the jews are on your side israel 
19295,1, it me judaism is a religion amp jews are of the religion but the jews are a race are not they 
19296,0, my is whitepower
19297,1, we heard such a message from us but it was and more for the jews as in the us 
19298,1, the jews my other account and it 
19299,1, because muslims are the ones and killing not the jews or christians you bitch
19300,0, will you leave the jews alone they are not doing anything
19301,0, no that s a bad leave the jews alone gt lt 
19302,1, whitelivesmatter
19303,1, in when the woulday after israel was arab nations the jews to the and when israel they
19304,1, wish these would go take a
19305,1, i never them and i was in native american where we were always fighting the jews to not use us for their own
19306,1, this country is run who have us out to the jews 
19307,1, by your logic jews and christians worship a different god too since the jews do not believe god has son either
19308,1, did you see where he isaid jesus the jews 
19309,1, i said glass of juice not gas the jews 
19310,1, to the 
19311,1, jesus did not die but god to to protect it from jews god would not allow the jews to kill the
19312,1, when thought we hitler what you eat that the man who was mean to the jews 
